creator_id,med_followers,med_unq_viewers,med_duration,spon_rate,n_sessions,log_med_followers,log_med_unq_viewers,segment,split
610,98396.0,5125.0,118.5,0.55,20,11.496765594770704,8.542080906924017,0,train
611,122051.5,5685.5,139.5,0.4166666666666667,12,11.712206559019764,8.6458502236245,1,test
612,100505.0,4745.5,120.0,0.5416666666666666,24,11.517972706191742,8.465162783321853,0,test
613,102976.0,4989.5,138.5,0.5,10,11.542260941305525,8.515291384126641,1,train
614,130372.0,6792.0,136.0,0.5789473684210527,19,11.778154851821075,8.823647949191303,2,train
615,104449.0,4954.5,138.5,0.4375,16,11.556463766984711,8.508253349846763,1,train
616,97682.0,4656.0,146.0,0.42105263157894735,19,11.489482820843678,8.446126742982377,1,train
617,97574.0,5009.0,133.0,0.5294117647058824,17,11.488376592048816,8.51919119407891,0,train
618,109720.0,6093.0,130.5,0.4375,16,11.605696059118646,8.715059959545654,2,test
619,112745.0,5765.5,156.5,0.16666666666666666,18,11.632892780017208,8.659820589665994,1,test
620,118031.0,6140.0,143.5,0.5,20,11.678711053124083,8.722742874329398,1,train
621,108954.0,5448.0,125.0,0.42857142857142855,21,11.598690231931021,8.603187384583098,2,test
622,91606.0,4445.0,122.0,0.4166666666666667,12,11.425262966956396,8.399760094524142,1,train
623,90823.0,4363.5,115.5,0.6875,16,11.41667884684437,8.381258914175405,0,train
624,136737.0,6540.0,130.0,0.2857142857142857,21,11.825821965062735,8.785845337961213,2,train
625,74750.0,4092.0,144.0,0.5294117647058824,17,11.22191786908987,8.317033476492403,1,train
626,57122.0,2983.0,137.0,0.4117647058823529,17,10.95296211664269,8.001019961323651,3,train
627,91454.5,4707.5,124.0,0.5909090909090909,22,11.423607794164727,8.457124664950118,0,train
628,97882.0,5031.0,121.0,0.5217391304347826,23,11.491528166862148,8.523572798380277,0,train
629,100129.0,5050.5,147.5,0.3,10,11.514224620701848,8.527440507867787,1,test
630,103815.0,5265.0,122.0,0.4782608695652174,23,11.550375380417066,8.569026340056254,0,train
631,86286.0,4405.0,118.0,0.64,25,11.365434228412877,8.39072252736229,0,test
632,120837.5,6379.0,133.5,0.5625,16,11.702210222315323,8.760923376338836,2,train
633,98249.0,5015.0,139.0,0.4117647058823529,17,11.495270529731508,8.520388082312756,1,train
634,68689.5,3520.5,134.0,0.5,18,11.137366186261358,8.166642314185465,3,train
635,99076.0,5235.0,128.0,0.56,25,11.503652604582113,8.56331312702979,0,train
636,129336.0,6668.0,138.0,0.42105263157894735,19,11.770176680050897,8.805225202632306,2,train
637,83964.0,4008.0,123.0,0.6153846153846154,13,11.338155324329108,8.296297112642508,0,train
638,139111.5,7064.5,130.0,0.7,20,11.84303823728168,8.8629790640228,0,train
639,69324.0,3628.5,130.0,0.4090909090909091,22,11.14656087048398,8.196850176724896,3,train
640,96760.0,4735.0,119.0,0.4782608695652174,23,11.47999929951967,8.462948176563842,0,train
641,181480.0,8710.5,137.5,0.3,30,12.108906244011783,9.07239927086296,2,train
642,41576.0,2076.0,123.0,0.5294117647058824,17,10.635302408736912,7.638679823876112,3,train
643,84687.5,4652.5,120.0,0.4166666666666667,24,11.346735098104523,8.445374903625765,0,train
644,60526.5,3117.0,130.5,0.7,10,11.010853086198987,8.044947049617722,3,train
645,100047.0,5056.0,108.0,0.6451612903225806,31,11.51340534980708,8.528528701079983,0,train
646,87684.0,4077.0,132.0,0.5263157894736842,19,11.381506126103393,8.3133619511344,0,train
647,85692.5,4158.5,110.0,0.375,16,11.35853225573509,8.333150153723942,3,train
648,48902.5,2211.5,134.0,0.5,18,10.797604247543747,7.701878376882084,3,train
649,134482.0,6824.0,121.5,0.5833333333333334,24,11.809193075983584,8.82834762005316,2,train
650,108693.5,5635.0,113.5,0.6875,16,11.5962964738531,8.636929873018572,0,train
651,87512.0,4167.0,136.5,0.65,20,11.379542632738636,8.335191583433202,0,train
652,147553.5,6940.0,139.5,0.625,16,11.901952878042252,8.845201135339584,2,test
653,86772.0,4198.0,141.0,0.2857142857142857,21,11.37105079235144,8.342601680684194,1,train
654,62238.5,2724.5,133.5,0.5,14,11.038745125400983,7.910407176504336,3,train
655,97739.0,4488.0,129.0,0.4782608695652174,23,11.490066170824146,8.409385238781931,1,test
656,101663.0,5041.5,137.5,0.5454545454545454,22,11.529428537069244,8.525657269828367,1,train
657,155666.0,7640.0,131.0,0.5652173913043478,23,11.955474389308256,8.941283763647567,2,train
658,76894.5,3723.5,125.0,0.5384615384615384,26,11.25020263622625,8.222687893616332,3,train
659,69381.5,3420.5,125.0,0.5,18,11.147389953313583,8.137834330392552,3,train
660,108397.0,4960.0,112.0,0.38461538461538464,13,11.593564917632975,8.509362612301048,2,train
661,98513.0,4454.0,131.0,0.5294117647058824,17,11.497953949040083,8.40178233990491,0,train
662,100184.5,5593.0,133.0,0.3888888888888889,18,11.514778746582474,8.629449873761905,1,train
663,48616.0,2677.0,136.0,0.7142857142857143,14,10.791728542963526,7.8928255262511176,3,train
664,108665.0,5540.5,143.5,0.4,20,11.59603423669259,8.620020501215707,1,train
665,89618.0,4227.0,136.0,0.6,20,11.40332263005427,8.349484346990128,0,train
666,90786.0,4417.0,144.0,0.375,32,11.416271382533155,8.393442383980062,1,train
667,63992.5,3486.0,120.0,0.36363636363636365,22,11.066536794683989,8.156797046675651,3,train
668,83658.5,3986.0,143.5,0.35714285714285715,14,11.334510268406492,8.290794347381356,1,train
669,92507.5,4708.5,132.5,0.2857142857142857,14,11.435055811170606,8.457337024262872,1,train
670,113007.0,5174.5,128.0,0.375,24,11.635213891648704,8.551691231823805,2,train
671,109613.0,5316.5,142.5,0.4444444444444444,18,11.604720382564624,8.578758547074392,1,test
672,77783.0,3913.0,115.0,0.56,25,11.261691033489493,8.272315147956022,0,train
673,88604.0,4531.0,146.5,0.4583333333333333,24,11.391943568409445,8.418918622147897,1,train
674,78801.0,3848.0,133.0,0.42105263157894735,19,11.274693656234545,8.255568653283746,1,train
675,113753.0,5620.0,117.0,0.45454545454545453,11,11.641793501030094,8.634264863002075,2,test
676,89075.5,4359.5,146.5,0.4375,16,11.397250830074041,8.380342008667041,1,train
677,93850.0,4729.0,130.0,0.43478260869565216,23,11.4494636972589,8.46168048148598,1,train
678,107312.0,5437.0,117.0,0.4482758620689655,29,11.583505076918435,8.601166625192416,2,train
679,97427.0,4897.5,132.5,0.5625,32,11.486868922650446,8.496684314784696,0,test
680,116664.0,5791.5,127.5,0.5555555555555556,18,11.667061858981159,8.66431925630653,0,test
681,150801.0,7458.0,113.0,0.5333333333333333,15,11.923722997067514,8.917176635955164,2,train
682,59474.5,2876.5,122.0,0.5,22,10.993319742029474,7.964677140596038,3,train
683,143681.0,7778.0,135.0,0.38095238095238093,21,11.875357803260973,8.959183074206774,2,train
684,90674.0,4654.0,136.0,0.52,25,11.415036964151103,8.445697189711167,1,train
685,51785.0,2477.0,118.5,0.6111111111111112,18,10.854875121447712,7.815207062189088,3,train
686,79699.0,4213.0,140.0,0.5882352941176471,17,11.286024864778307,8.346167594364134,1,train
687,35069.0,1813.0,120.5,0.6428571428571429,28,10.465101343134224,7.503289630675082,3,train
688,86417.5,4330.5,132.0,0.45,20,11.366957052242023,8.373669181330195,1,train
689,29325.0,1427.0,145.0,0.34782608695652173,23,10.286229773537025,7.2640301428995295,3,train
690,125927.0,6907.5,131.0,0.8571428571428571,14,11.743465594034657,8.840507816496725,0,train
691,85543.0,4636.5,122.0,0.2727272727272727,22,11.356786142436492,8.44193070691569,1,train
692,91157.0,4436.0,158.5,0.45,20,11.420349543671822,8.39773375137891,1,train
693,118496.0,5937.5,133.5,0.5,20,11.68264292278116,8.689211855214294,2,train
694,133380.0,7413.0,118.0,0.4166666666666667,12,11.80096497353411,8.911125383710678,2,test
695,87445.5,4327.5,127.5,0.375,24,11.3787824567756,8.372976340655828,1,train
696,112904.0,5585.0,147.0,0.38095238095238093,21,11.634302036136742,8.628018746505122,1,train
697,106220.0,5707.0,128.0,0.5555555555555556,9,11.57327710835497,8.649623978596727,0,train
698,128237.0,6102.0,132.0,0.6842105263157895,19,11.761643191403866,8.716535732544495,0,train
699,93261.0,4814.0,148.0,0.36,25,11.443168015553765,8.479491324232226,1,train
700,114364.0,5285.0,132.0,0.5806451612903226,31,11.64715036706146,8.572817095164234,0,train
701,45165.0,2377.0,114.0,0.38095238095238093,21,10.71809987037725,7.774015077250727,3,train
702,47483.0,2391.0,143.0,0.5263157894736842,19,10.768148091173424,7.779885115070522,3,test
703,86249.5,4402.5,131.0,0.5,12,11.365011131978253,8.390154958245514,1,train
704,69276.5,3422.5,141.5,0.5,24,11.145875457134874,8.138418698561118,3,train
705,88909.0,4635.0,131.5,0.6,20,11.395379901115184,8.441607204459642,0,train
706,52765.0,2795.0,120.5,0.5,16,10.873622322882394,7.935945103353701,3,train
707,68665.5,3258.0,124.5,0.4090909090909091,22,11.137016731916196,8.089175678837561,3,train
708,125698.0,6633.0,129.0,0.42857142857142855,21,11.74164543909721,8.799963219506997,2,train
709,100063.5,4988.0,126.5,0.6,20,11.51357025704713,8.514990767861038,0,train
710,78891.5,4116.5,121.5,0.6071428571428571,28,11.27584144528154,8.323001462051796,0,train
711,75372.5,3560.0,123.0,0.36363636363636365,22,11.230211033333957,8.177796683277778,3,train
712,86444.0,4903.0,129.0,0.6470588235294118,17,11.367263652538876,8.497806477616047,0,train
713,138072.0,6443.0,126.0,0.5652173913043478,23,11.835537809783077,8.770904744296866,2,test
714,113596.0,5210.0,135.0,0.47368421052631576,19,11.640412376469774,8.558527054909215,1,train
715,111424.0,6065.0,147.5,0.5,20,11.621106997814756,8.710454688248527,1,train
716,78511.5,3606.5,142.0,0.5714285714285714,14,11.271013126762636,8.190770290648025,1,train
717,47919.0,2226.0,130.0,0.47368421052631576,19,10.777288232789331,7.708410667257367,3,train
718,125327.0,6568.5,125.0,0.6666666666666666,24,11.73868957960702,8.790193005081877,0,train
719,130712.0,7315.5,138.0,0.6666666666666666,18,11.780759359088396,8.897887350532482,2,train
720,86333.0,4652.0,134.0,0.6190476190476191,21,11.365978773991472,8.445267451844648,0,train
721,84961.0,3958.5,122.5,0.4166666666666667,24,11.349959376688336,8.283873033650467,3,test
722,125358.0,6093.0,146.0,0.38095238095238093,21,11.738936899971922,8.715059959545654,1,train
723,105540.0,5247.5,127.5,0.6818181818181818,22,11.566854781995309,8.565697600475852,0,train
724,66583.0,3222.0,142.0,0.38461538461538464,13,11.106219587425931,8.078067881815437,1,train
725,97849.5,4749.0,141.0,0.5,16,11.4911960826732,8.465899897028686,1,train
726,89593.5,4791.0,127.5,0.625,8,11.40304921315038,8.474703139795285,0,train
727,94587.0,5135.0,126.0,0.5769230769230769,26,11.457285897099549,8.544029845369797,0,train
728,135021.0,6145.0,144.5,0.36666666666666664,30,11.813193007106507,8.72355674269043,1,train
729,149006.0,7195.0,127.0,0.5789473684210527,19,11.911748563689848,8.881280595070423,2,train
730,103126.0,4724.5,139.5,0.5,20,11.543716517388315,8.46072865443511,1,train
731,80348.0,3577.0,138.0,0.29411764705882354,17,11.294134925537497,8.182559264068665,1,train
732,98082.0,4847.0,136.0,0.5925925925925926,27,11.49356933797795,8.48632152774915,0,train
733,128395.5,6342.5,135.0,0.25,24,11.762878411299498,8.755185945580653,1,train
734,107978.0,5448.0,135.5,0.5,20,11.589692042755141,8.603187384583098,1,train
735,105608.0,5574.0,145.0,0.42857142857142855,21,11.567498873895389,8.62604759632832,1,train
736,89152.5,4149.0,130.5,0.5,18,11.398114882195351,8.330863613224745,1,train
737,131808.0,6366.0,139.5,0.4375,16,11.789109183999939,8.758883680017025,2,train
738,123911.5,6110.0,127.5,0.45,20,11.727330950341154,8.717845704894916,2,train
739,148100.5,7160.0,127.0,0.5,18,11.905653128496294,8.87640491500694,2,train
740,88487.0,4257.5,125.0,0.7083333333333334,24,11.39062222858209,8.356672264581135,0,train
741,102499.0,5147.0,119.0,0.3333333333333333,15,11.5376180775606,8.546363568716018,2,train
742,146164.0,7293.0,117.5,0.55,20,11.892491399552704,8.894807371368625,2,train
743,103716.0,5184.0,121.0,0.6842105263157895,19,11.549421315208068,8.553525120663627,0,train
744,124603.5,6152.5,134.5,0.6428571428571429,14,11.732900000253162,8.72477630461239,0,test
745,76866.5,4084.5,153.5,0.35,20,11.249838439373828,8.315199398824761,1,test
746,129356.5,6631.5,120.5,0.5,34,11.770335168152057,8.799737086011895,2,train
747,82321.0,4284.0,131.0,0.29411764705882354,17,11.31839366564526,8.36287583103188,1,test
748,136818.5,6232.0,125.0,0.5,16,11.826417817871826,8.73761303680885,2,train
749,110472.0,5579.5,139.5,0.4375,16,11.61252642619171,8.627033657095769,1,train
750,118925.0,5682.0,116.0,0.43478260869565216,23,11.68625672992605,8.645234541297121,2,train
751,84888.0,4154.0,138.0,0.47368421052631576,19,11.349099799712105,8.332067707289548,1,train
752,113237.5,5534.5,133.0,0.2777777777777778,18,11.637251492935349,8.618937175299521,1,train
753,133223.0,6926.0,116.0,0.56,25,11.799787201038107,8.843182098022606,2,train
754,117051.5,6563.5,132.5,0.5,18,11.670377831084819,8.789431622374165,2,train
755,90780.0,4597.5,122.0,0.7083333333333334,24,11.416205291591996,8.433485442342752,0,train
756,93840.0,4722.0,134.0,0.5238095238095238,21,11.449357139707065,8.460199469896118,1,test
757,83958.5,4461.0,137.0,0.3333333333333333,12,11.338089818700068,8.403352374992478,1,train
758,76607.0,3381.0,121.0,0.6521739130434783,23,11.246456788917644,8.126222529458525,3,train
759,24404.0,1143.0,130.5,0.4166666666666667,24,10.102543308321248,7.042286171939743,3,train
760,110537.5,5708.0,123.0,0.6666666666666666,30,11.613119155546677,8.64979915596426,0,test
761,49301.0,2311.0,137.0,0.5294117647058824,17,10.805719927159243,7.7458682297922685,3,train
762,125973.0,6161.0,120.0,0.23529411764705882,17,11.74383081543434,8.726156679156613,2,train
763,140111.0,6776.5,119.0,0.5833333333333334,24,11.850197381762007,8.82136358137282,2,train
764,116087.5,5262.0,126.5,0.7,20,11.662108110239043,8.56845648535378,0,train
765,67577.5,3339.0,123.0,0.3888888888888889,18,11.121045164105997,8.113726085970747,3,train
766,93830.0,5057.0,122.0,0.64,25,11.449250570799508,8.52872642722991,0,train
767,86631.0,4834.0,140.0,0.5217391304347826,23,11.369424541308215,8.483636407887394,1,train
768,97408.5,5324.0,134.5,0.5357142857142857,28,11.486679020808598,8.580167990577626,0,train
769,106489.0,5589.0,156.0,0.47058823529411764,17,11.575806363009429,8.628734566149145,1,train
770,75385.0,4289.0,123.0,0.4666666666666667,15,11.23037686036348,8.364042011922063,3,train
771,79100.0,4166.0,135.0,0.4782608695652174,23,11.278480795900865,8.334951631422454,1,train
772,98384.0,4782.0,133.5,0.43333333333333335,30,11.496643632395946,8.472823243680297,1,test
773,133184.5,6525.5,122.5,0.6666666666666666,18,11.79949817230401,8.783626090828845,0,train
774,97612.5,5311.5,134.0,0.5416666666666666,24,11.48877108250803,8.577817813232672,0,train
775,79247.0,3940.5,132.0,0.6111111111111112,18,11.280337454828018,8.279316640499962,0,train
776,62795.0,3196.0,127.0,0.68,25,11.047646656160207,8.069968149059841,3,train
777,106602.0,5066.0,134.0,0.42105263157894735,19,11.576866932907004,8.53050420547591,1,train
778,82535.0,3839.0,128.0,0.7333333333333333,15,11.320989840780213,8.253227645581772,0,train
779,101220.0,4713.0,116.0,0.42857142857142855,21,11.525061524189727,8.458292083496076,0,train
780,117482.0,5843.0,140.0,0.6666666666666666,15,11.674048921248003,8.67317077287059,0,train
781,98026.0,5233.0,128.0,0.5294117647058824,17,11.492998229910825,8.562931083090092,0,train
782,106193.0,4992.5,116.5,0.5454545454545454,22,11.573022889018809,8.51589234568319,0,train
783,122050.5,5708.0,123.0,0.625,16,11.712198365790648,8.64979915596426,0,test
784,114838.0,5815.0,129.0,0.38095238095238093,21,11.65128642642976,8.668368019213355,2,train
785,100112.0,5184.0,128.0,0.5555555555555556,27,11.514054827000788,8.553525120663627,0,train
786,84105.5,3773.0,120.5,0.5,22,11.33983913191614,8.235890725928495,3,test
787,95594.0,4871.0,157.0,0.38095238095238093,21,11.467875796416504,8.491259809389733,1,train
788,92276.0,4490.0,119.0,0.35294117647058826,17,11.432550202006311,8.409830673087738,1,test
789,150565.0,7438.5,129.5,0.45454545454545453,22,11.922156805247273,8.914558921267751,2,train
790,97751.0,4848.0,132.0,0.4782608695652174,23,11.490188937996358,8.486527777105353,1,train
791,118582.0,6387.0,153.5,0.3333333333333333,12,11.683368416317284,8.762176509334903,1,train
792,95304.0,5127.0,125.0,0.5882352941176471,17,11.464837554163173,8.542470998600505,0,train
793,78649.0,4402.5,138.0,0.5454545454545454,22,11.272762908486424,8.390154958245514,1,test
794,138958.0,8169.0,122.0,0.5454545454545454,11,11.841934204573606,9.008224187854049,2,train
795,114118.0,5744.0,127.0,0.5862068965517241,29,11.64499704258312,8.656085190282855,0,train
796,113727.0,6099.5,127.5,0.5,22,11.641564911514322,8.716126014015389,2,train
797,113832.5,5823.0,130.5,0.4375,16,11.642492133452643,8.669742589876522,2,train
798,105707.0,5509.0,128.0,0.43478260869565216,23,11.568435854897796,8.61431990214696,2,train
799,95449.0,4397.0,126.0,0.47058823529411764,17,11.466357829153894,8.388905171114706,0,train
800,76785.0,4201.0,142.0,0.7272727272727273,11,11.24877761085195,8.343315881404946,0,train
801,123552.5,6369.0,133.0,0.42857142857142855,14,11.724429539627407,8.759354748566208,2,train
802,131180.0,6652.0,114.0,0.6521739130434783,23,11.78433332793195,8.802823159741887,0,train
803,73918.0,3467.0,110.0,0.631578947368421,19,11.210725178085532,8.151333337900432,3,test
804,119474.0,5838.0,128.0,0.47368421052631576,19,11.69086242344636,8.672314828283538,2,train
805,88887.5,4308.0,119.0,0.4375,16,11.395138054304274,8.368461137615839,0,train
806,97537.0,4374.0,151.0,0.23529411764705882,17,11.487997324645377,8.383661798791715,1,train
807,104310.0,5154.0,118.0,0.42857142857142855,21,11.555132100432616,8.54772239645106,2,train
808,98941.0,4859.0,125.0,0.4117647058823529,17,11.502289098848669,8.48879371689454,1,test
809,73714.0,3630.0,131.0,0.5714285714285714,21,11.20796158528392,8.197263371414335,3,test
810,78448.0,4045.5,124.5,0.5909090909090909,22,11.27020401110734,8.305607588935757,0,train
811,127162.5,6377.0,120.0,0.5625,16,11.753228939024686,8.760609847570002,2,train
812,100917.0,5315.0,133.0,0.5217391304347826,23,11.522063584881254,8.578476419833136,0,train
813,100217.0,4870.0,129.0,0.7058823529411765,17,11.515103092218002,8.491054533806542,0,train
814,115221.0,6022.0,121.0,0.6666666666666666,21,11.654615981233277,8.70334075304372,0,train
815,43221.5,2224.5,132.5,0.4,30,10.67411647197893,7.707736888455909,3,train
816,108089.5,5631.0,119.0,0.4375,16,11.590724118174368,8.636219897837877,2,train
817,139582.0,6672.0,129.0,0.5217391304347826,23,11.846414685390751,8.805824812903607,2,train
818,80223.0,4034.0,116.0,0.2631578947368421,19,11.29257800095802,8.302761580704049,3,train
819,102814.0,5022.0,128.0,0.6666666666666666,21,11.540686535755619,8.521782643750045,0,train
820,75735.0,3797.0,139.0,0.5263157894736842,19,11.235008887808727,8.242229891372231,1,train
821,116627.0,5678.0,124.0,0.3333333333333333,15,11.666744661291471,8.644530439877432,2,train
822,94272.0,4641.0,123.5,0.5277777777777778,36,11.453950107369572,8.442900586834382,0,train
823,91438.0,4494.0,134.0,0.46153846153846156,13,11.423427362275909,8.410720946905721,1,train
824,122074.0,5767.0,132.0,0.4444444444444444,27,11.71239088892986,8.660080678964786,2,train
825,88000.0,3855.0,133.0,0.5294117647058824,17,11.385103457032141,8.257385655730436,1,test
826,101409.0,5246.0,140.0,0.5652173913043478,23,11.526926984606042,8.565411763686711,1,train
827,140234.0,6754.0,136.0,0.5714285714285714,21,11.851074865793526,8.818038250394299,2,train
828,171973.0,8025.0,139.0,0.36363636363636365,22,12.055098581578646,8.990441550826862,2,train
829,119966.0,6669.0,124.0,0.6086956521739131,23,11.694971983944749,8.80537513890967,0,train
830,104246.5,5201.0,136.5,0.3125,16,11.554523158558156,8.556798446008598,1,test
831,78646.0,4153.0,125.0,0.34782608695652173,23,11.272724764084428,8.331827004436057,1,train
832,86738.5,4330.0,135.5,0.375,16,11.370664653019503,8.373553741214627,1,train
833,122180.0,6358.0,135.0,0.4117647058823529,17,11.71325883081587,8.757626411267408,2,train
834,129757.0,5819.0,156.0,0.45454545454545453,11,11.773426456160173,8.669055540725484,1,train
835,59109.0,2966.0,126.0,0.4782608695652174,23,10.987155393818416,7.995306620290822,3,test
836,107229.5,5542.5,133.5,0.5454545454545454,22,11.582736002077516,8.620381349212407,0,train
837,153401.0,7775.0,124.5,0.625,24,11.940817205639949,8.958797346140274,2,train
838,67779.5,3585.0,147.5,0.2857142857142857,28,11.124029821941152,8.184792654165078,1,train
839,98163.0,5102.0,152.0,0.375,16,11.494394828350794,8.537583881063972,1,train
840,106582.0,4962.0,139.0,0.43478260869565216,23,11.576679303324774,8.50976567558744,1,train
841,107232.0,5720.5,124.0,0.5,20,11.58275931606801,8.651986287757769,2,train
842,136940.5,7955.5,141.0,0.3888888888888889,18,11.827309106317413,8.981744483650239,2,train
843,65260.0,3245.0,121.0,0.38095238095238093,21,11.086149893352006,8.085178748074537,3,train
844,43433.0,2086.0,140.0,0.23529411764705882,17,10.678997823521197,7.643482907077201,3,train
845,81551.0,4112.0,141.0,0.5185185185185185,27,11.308996132579823,8.321907968230423,1,train
846,148407.0,6815.5,133.5,0.4583333333333333,24,11.907720516618209,8.827101422626184,2,train
847,97896.0,4523.0,138.0,0.4090909090909091,22,11.49167118453529,8.41715183723601,1,train
848,95937.0,4040.0,141.0,0.4782608695652174,23,11.471457428476457,8.304247465078474,1,train
849,119312.0,6685.0,134.0,0.5789473684210527,19,11.689505571135069,8.807771066980044,2,train
850,131307.0,6421.0,136.0,0.3448275862068966,29,11.785300987604622,8.76748487464946,2,train
851,78461.0,3730.0,124.0,0.56,25,11.270369710134558,8.224431573221159,3,train
852,148319.0,7593.0,127.0,0.5789473684210527,19,11.907127380799682,8.935113740791747,2,train
853,94372.0,4286.0,121.0,0.47058823529411764,17,11.45501029427379,8.363342466597977,0,train
854,97907.0,5190.0,126.0,0.36363636363636365,11,11.491783541216801,8.55468163582723,1,train
855,159263.0,8144.5,128.5,0.5357142857142857,28,11.978318481658281,9.005220906506224,2,train
856,91849.5,4601.0,119.0,0.5416666666666666,24,11.427917534286593,8.434246270595311,0,test
857,110024.0,5564.0,133.0,0.5,22,11.608462891679292,8.624252263709645,2,train
858,101924.0,5553.0,123.0,0.6666666666666666,15,11.531992527687454,8.622273667866745,0,test
859,94207.0,4817.5,105.5,0.6666666666666666,12,11.453260382648493,8.480217955291343,0,train
860,85979.5,4167.5,129.0,0.5454545454545454,22,11.361875805339249,8.335311537850668,0,train
861,103920.0,4624.0,138.0,0.4,25,11.551386274084942,8.439231649946526,1,train
862,47429.0,2302.0,142.0,0.46153846153846156,13,10.767010218871627,7.741967899820685,3,train
863,107892.0,5339.0,127.0,0.4117647058823529,17,11.588895274257608,8.582980931954241,2,test
864,74022.0,4126.0,117.0,0.7,20,11.212131134705444,8.325306029752582,0,train
865,116921.5,6073.5,126.5,0.6111111111111112,18,11.669266601138222,8.711854960294797,0,train
866,102646.5,5234.5,124.0,0.5333333333333333,30,11.539056067547481,8.563217629727516,0,train
867,58210.0,2992.5,129.0,0.5555555555555556,18,10.971829619297056,8.004198550365407,3,train
868,75543.0,3284.0,124.0,0.5384615384615384,13,11.232470546942904,8.09712193091871,3,train
869,42900.0,1904.0,126.0,0.5714285714285714,21,10.666650414667744,7.552237287560802,3,train
870,133391.5,7356.5,118.5,0.5454545454545454,22,11.801051188994096,8.903475480107629,2,train
871,119538.0,6118.0,136.0,0.5263157894736842,19,11.691397956942552,8.71915396346254,2,train
872,90230.0,4810.0,106.0,0.6666666666666666,15,11.410128327715562,8.478660241699453,0,train
873,102874.0,4826.0,136.0,0.4666666666666667,15,11.54126993797937,8.481980435660493,1,train
874,118837.5,6539.0,126.0,0.5,16,11.685520707484095,8.785692444451245,2,train
875,104920.0,5820.0,120.0,0.6,15,11.560962965006683,8.669227347271736,0,test
876,88504.0,4237.0,135.0,0.43478260869565216,23,11.390814326575256,8.351846738828245,1,train
877,64583.5,3162.5,106.5,0.6,20,11.075729722900451,8.059434288586939,3,train
878,83305.5,3787.5,117.0,0.5833333333333334,12,11.330281856323142,8.239725441371428,0,train
879,114559.5,6162.5,128.0,0.625,16,11.648858346710087,8.726400076991574,0,train
880,105448.0,5343.0,137.0,0.6153846153846154,13,11.565982702694578,8.583729715216482,0,test
881,129962.0,6614.5,124.5,0.55,20,11.77500507354246,8.797170659482466,2,train
882,93567.0,4704.5,127.0,0.5,16,11.446443723669395,8.456487316298842,0,train
883,126618.0,5952.0,138.5,0.5,18,11.74893785642043,8.69165057315339,2,train
884,112385.0,6001.0,135.0,0.5,22,11.629694653523947,8.699848026000312,2,train
885,117914.0,6073.0,123.0,0.5263157894736842,19,11.677719304895966,8.711772645605693,2,train
886,138267.0,7293.0,138.0,0.55,20,11.836949109824447,8.894807371368625,2,train
887,115553.0,5758.0,133.0,0.391304347826087,23,11.657493232152268,8.658519127506672,2,test
888,72915.5,3524.5,125.0,0.75,20,11.197070229834853,8.167777549159096,0,train
889,132689.0,6516.0,126.0,0.4230769230769231,26,11.795770859530482,8.78216942633238,2,test
890,114727.0,5731.0,133.0,0.4,20,11.650319388409049,8.653819788948063,2,test
891,109567.0,4982.0,131.0,0.38095238095238093,21,11.604300640061359,8.513787398281405,1,train
892,122672.0,6435.0,149.5,0.3888888888888889,18,11.717277557584936,8.769662508112274,1,train
893,77836.0,3887.0,123.0,0.5652173913043478,23,11.262372175521085,8.265650165580329,3,train
894,95922.5,5203.5,136.5,0.6111111111111112,18,11.471306277776316,8.557278914955523,0,train
895,117225.0,5549.0,124.5,0.75,16,11.671858974524941,8.62155320674048,0,train
896,133009.0,7018.0,141.0,0.42105263157894735,19,11.798179592347342,8.856376036730422,2,train
897,86086.5,4018.5,132.0,0.7083333333333334,24,11.363119499852953,8.298912795768015,0,train
898,84865.5,3941.5,134.0,0.3,20,11.348834712570518,8.279570318837193,1,train
899,123993.5,6173.5,131.0,0.6818181818181818,22,11.727992488764759,8.728183186557876,0,train
900,128102.0,6318.0,128.5,0.625,16,11.760589906814348,8.751316246773456,0,train
901,65619.0,3415.0,118.0,0.4782608695652174,23,11.091635806515093,8.13622555490846,3,train
902,95135.0,4715.0,140.0,0.52,25,11.463062725797824,8.458716261657262,1,train
903,124602.0,6008.5,118.0,0.6111111111111112,18,11.73288796209219,8.701096829392844,0,train
904,129566.0,6369.0,134.0,0.47368421052631576,19,11.771953400847053,8.759354748566208,2,train
905,100665.0,4646.0,128.0,0.2631578947368421,19,11.519563385150411,8.443977129084978,1,train
906,169285.0,7857.0,153.5,0.5,18,12.039344871258344,8.969287400118406,2,test
907,45393.0,2148.0,117.0,0.6296296296296297,27,10.723135216705415,7.67275789664251,3,test
908,59068.0,2807.5,128.0,0.5,18,10.986461531090773,7.940405811972488,3,test
909,122818.0,5559.0,123.0,0.36363636363636365,33,11.718467005853826,8.623353387244627,2,train
910,94627.0,4900.0,120.5,0.4090909090909091,22,11.457708694332299,8.497194544909547,2,test
911,102722.5,4949.5,132.0,0.5555555555555556,18,11.539796191552032,8.50724386056257,0,train
912,92900.0,5239.0,134.0,0.47619047619047616,21,11.439289689006644,8.564076777315087,1,train
913,61553.0,2860.5,138.0,0.5625,16,11.027670117315768,7.959101241849157,3,train
914,92610.5,4672.5,118.0,0.7222222222222222,18,11.436168602988118,8.449663534622639,0,train
915,123420.5,5923.5,118.5,0.6111111111111112,18,11.723360605422982,8.686851574256794,0,train
