creator_id,session,dow,start_hour,duration,unq_viewers,avg_viewers,5min_viewers,sponsored,sp_cost,active_users_1h,active_users_3h,purchases_1h,purchases_3h,creator_female,creator_followers
1123,24,4,17,139,2228,1860,1227,0,,1677,2179,589,664,0,71644
1124,1,4,17,67,2559,2086,1077,0,,1917,2678,669,981,0,59379
1124,2,5,18,108,2990,2637,1323,0,,2229,3328,778,952,0,59430
1124,3,3,18,106,2047,1633,1093,0,,1526,2166,536,653,0,59471
1124,4,3,19,171,2761,2348,1399,0,,2074,2824,724,1031,0,59566
1124,5,6,21,101,2001,1602,970,1,677.0,1510,2008,533,635,0,59606
1124,6,3,17,139,2917,2429,1536,1,1706.0,2200,2896,767,924,0,59675
1124,7,2,21,155,3212,2568,1341,1,500.0,2403,2934,846,1132,0,59724
1124,8,5,20,183,2925,2215,1420,0,,2191,2898,767,1135,0,59723
1124,9,7,18,125,3717,3024,1821,1,937.0,2776,3536,966,1438,0,59721
1124,10,7,20,80,2817,2053,1275,1,788.0,2113,2869,735,846,0,59764
1124,11,2,20,156,2545,2023,1217,1,3707.0,1923,2843,678,751,0,59802
1124,12,1,20,122,3139,2650,1442,0,,2343,3493,820,1176,0,59846
1124,13,2,12,103,1134,890,569,1,1188.0,852,1219,289,400,0,59912
1124,14,6,19,148,3089,2540,1696,0,,2313,2982,808,995,0,59974
1124,15,4,18,135,2958,2369,1267,1,1200.0,2244,3332,787,1169,0,60023
1124,16,6,15,145,2551,1806,991,0,,1929,2741,674,826,0,59996
1125,1,3,17,140,5878,5068,2617,1,4011.0,4409,5666,1534,1848,1,128018
1125,2,1,17,186,5075,3643,2233,0,,3792,5478,1330,1671,1,128093
1125,3,6,19,125,8216,7021,4347,0,,6144,8768,2150,2583,1,128157
1125,4,1,19,185,5048,3599,2263,0,,3779,5343,1313,1559,1,128224
1125,5,5,20,133,6070,5137,2842,1,4815.0,4547,5587,1593,2213,1,128275
1125,6,2,22,138,5028,3681,2201,1,5342.0,3762,4842,1309,1597,1,128345
1125,7,3,19,136,5735,4176,2727,1,500.0,4303,5723,1513,1724,1,128426
1125,8,6,20,155,7810,6997,4070,0,,5869,7547,2057,3017,1,128477
1125,9,1,17,208,8156,6241,3851,0,,6135,8239,2148,2552,1,128531
1125,10,5,20,44,8265,5846,2959,0,,6195,8499,2162,3118,1,128523
1125,11,6,19,117,6024,5187,2957,0,,4504,6430,1575,2067,1,128562
1125,12,5,19,187,7955,6990,3786,0,,5976,8822,2089,2391,1,128532
1125,13,6,16,126,4880,4231,2475,1,3476.0,3670,4898,1282,1727,1,128574
1125,14,7,21,116,5278,4018,2512,1,2182.0,3952,5612,1379,1544,1,128619
1125,15,1,17,123,7737,5543,3672,1,5514.0,5803,7188,2024,2351,1,128657
1125,16,3,19,131,7141,6174,3717,0,,5360,7352,1884,2341,1,128745
1125,17,4,17,133,6525,4774,3226,1,500.0,4903,5917,1712,2354,1,128796
1125,18,2,20,153,5840,4468,2647,1,8550.0,4395,5885,1546,2284,1,128803
1125,19,2,16,103,7760,6806,3978,1,4624.0,5804,7754,2030,3002,1,128820
1126,1,6,18,64,3516,2763,1491,0,,2642,3748,933,1320,1,98574
1126,2,6,15,157,4920,4271,2636,1,2592.0,3677,4884,1289,1740,1,98627
1126,3,2,22,128,6932,6105,4000,1,2592.0,5207,7371,1828,2452,1,98647
1126,4,4,19,131,4006,3074,2111,1,4129.0,2987,3756,1053,1544,1,98689
1126,5,6,15,75,4475,3867,2149,1,1319.0,3378,4118,1183,1693,1,98720
1126,6,3,16,87,4618,3428,2363,1,1548.0,3464,4766,1215,1751,1,98737
1126,7,2,22,109,4706,4109,2347,1,2679.0,3525,4919,1235,1542,1,98763
1126,8,4,22,164,4693,4110,2143,0,,3524,4231,1238,1486,1,98797
1126,9,4,16,257,5242,4636,2759,0,,3924,4797,1374,1838,1,98903
1126,10,2,18,30,4613,4073,2759,0,,3441,5043,1208,1418,1,98955
1126,11,5,21,83,6375,4477,2782,1,2627.0,4780,6277,1673,2212,1,98998
1126,12,5,14,199,2546,2025,1131,0,,1914,2396,669,854,1,99067
1126,13,6,17,156,4469,3251,2097,0,,3348,4738,1179,1738,1,99060
1126,14,3,19,115,4116,2993,1566,1,500.0,3086,4399,1082,1358,1,99098
1126,15,3,20,79,6401,4528,2283,0,,4803,6267,1667,1989,1,99179
1126,16,5,16,122,5836,5204,2846,1,2116.0,4386,5381,1530,1802,1,99269
1126,17,5,20,198,4291,3444,2086,0,,3221,4342,1123,1465,1,99362
1126,18,1,22,163,5855,4404,2365,0,,4387,5896,1538,2104,1,99414
1126,19,3,18,165,4435,3887,2108,0,,3352,4273,1171,1332,1,99501
1126,20,3,18,128,5928,5140,2678,0,,4439,6571,1547,2053,1,99551
1126,21,6,19,138,4639,4035,2373,1,3801.0,3461,4183,1206,1762,1,99586
1126,22,7,14,121,5651,4342,2187,0,,4226,6308,1475,1948,1,99684
1126,23,6,16,205,4152,3096,1574,0,,3134,3888,1088,1302,1,99741
1126,24,6,19,115,5110,4197,2568,1,1017.0,3840,4762,1346,1531,1,99820
1126,25,1,18,130,4738,3483,2390,0,,3557,4362,1237,1589,1,99864
1127,1,2,17,184,4749,3449,2268,0,,3555,4458,1241,1681,1,112515
1127,2,5,21,132,6039,5376,3149,1,2724.0,4530,5799,1587,1750,1,112639
1127,3,5,20,190,5521,4592,2365,0,,4145,5081,1445,1842,1,112714
1127,4,6,19,119,6046,4325,2940,1,610.0,4538,6675,1577,1975,1,112749
1127,5,3,18,230,3992,2809,1459,0,,3017,4093,1052,1467,1,112805
1127,6,3,19,143,5426,4817,3338,1,1173.0,4074,5023,1433,2076,1,112851
1127,7,5,16,135,4810,4160,2814,1,2091.0,3611,5130,1263,1878,1,112910
1127,8,3,21,114,5667,4955,2567,1,4122.0,4257,5755,1487,1916,1,112963
1127,9,3,19,115,7647,5941,3373,1,4236.0,5729,8463,2007,2859,1,112975
1127,10,7,16,101,4822,3690,2275,0,,3605,5362,1257,1702,1,112999
1127,11,5,16,144,4793,3479,2091,1,4304.0,3603,4541,1265,1643,1,113067
1127,12,5,19,125,4618,3397,1820,1,5806.0,3465,4434,1208,1800,1,113155
1127,13,4,19,47,6174,5385,3567,0,,4623,6639,1625,1865,1,113185
1127,14,1,22,126,6031,5204,2998,1,3254.0,4524,5943,1582,2266,1,113199
1127,15,6,21,97,3329,2409,1594,1,2845.0,2486,3655,881,1262,1,113249
1127,16,6,17,90,4904,3995,2783,0,,3668,5262,1283,1529,1,113320
1127,17,7,18,155,6735,5258,3083,0,,5058,7268,1759,2531,1,113397
1127,18,3,18,135,3594,3048,1823,0,,2705,3514,949,1375,1,113436
1128,1,5,18,114,6587,5454,2987,1,1431.0,4952,6443,1726,2187,1,113583
1128,2,1,20,186,5448,4842,2630,0,,4081,5925,1427,2110,1,113641
1128,3,2,18,211,7258,5628,3022,0,,5426,7381,1899,2634,1,113751
1128,4,7,19,144,5427,4859,2786,0,,4060,5690,1416,2067,1,113821
1128,5,5,18,138,7264,5511,3263,1,4191.0,5447,6809,1913,2159,1,113847
1128,6,6,17,193,4157,3534,2189,0,,3121,4487,1087,1452,1,113886
1128,7,6,17,213,3943,3483,2199,0,,2952,4238,1036,1454,1,113923
1128,8,7,22,96,6709,5281,2778,1,1737.0,5039,6481,1767,2415,1,113959
1128,9,7,18,248,6129,5263,3139,0,,4599,6299,1602,1903,1,114006
1128,10,4,20,149,6967,4944,2509,0,,5226,7163,1833,2622,1,114102
1128,11,4,18,96,4171,3459,1988,0,,3123,4588,1092,1443,1,114152
1128,12,5,20,176,5865,4337,2680,0,,4383,5499,1535,1915,1,114212
1128,13,3,14,144,5248,3892,2636,1,2518.0,3952,5749,1383,2046,1,114293
1128,14,7,16,143,3792,3406,1806,1,1268.0,2847,3859,999,1140,1,114328
1128,15,1,19,80,6593,5097,3426,1,1826.0,4961,7061,1737,2131,1,114349
1128,16,7,15,108,6756,5161,2925,0,,5063,7171,1770,2243,1,114447
1128,17,7,19,107,5469,4142,2349,1,4014.0,4094,5256,1436,1897,1,114460
1128,18,1,20,104,6667,5813,3497,1,3082.0,5019,6558,1756,2018,1,114530
1128,19,6,17,100,8045,7097,4118,0,,6048,7837,2109,2782,1,114610
1128,20,5,17,161,4653,3704,1918,0,,3474,5079,1213,1697,1,114661
1128,21,1,20,184,5482,4499,2637,0,,4114,6167,1431,2036,1,114749
1128,22,4,23,105,4264,3743,1967,1,1252.0,3197,3961,1112,1637,1,114786
1128,23,5,18,114,6050,4370,3052,0,,4518,6652,1578,2264,1,114842
1128,24,5,21,141,5958,4658,3151,0,,4478,5783,1561,1893,1,114844
1128,25,5,14,240,5882,4728,2678,0,,4423,5403,1548,2195,1,114875
1129,1,7,20,148,3171,2380,1327,1,2016.0,2399,3055,835,1055,1,61148
1129,2,3,20,215,2312,2042,1126,0,,1747,2442,607,720,1,61181
1129,3,1,18,127,3053,2698,1592,0,,2305,2888,806,1116,1,61213
1129,4,4,21,166,2469,2051,1275,0,,1857,2780,657,797,1,61219
1129,5,1,18,143,2827,2044,1067,1,2200.0,2126,2856,748,1031,1,61291
1129,6,4,18,159,2768,2032,1379,0,,2077,2966,732,808,1,61334
1129,7,2,19,121,2720,2037,1402,1,2036.0,2047,2909,713,1027,1,61368
1129,8,3,20,139,3044,2607,1747,1,781.0,2277,2825,789,1075,1,61452
1129,9,6,15,191,3761,2932,1925,0,,2814,3593,985,1431,1,61474
1129,10,1,15,94,3419,2787,1787,0,,2571,3607,895,1025,1,61526
1129,11,4,18,151,2777,2176,1180,1,2895.0,2085,3045,720,1052,1,61582
1129,12,3,18,108,2630,1955,1053,1,1892.0,1964,2631,684,854,1,61633
1129,13,7,20,111,3649,2796,1896,1,1163.0,2736,3865,954,1068,1,61585
1129,14,2,20,140,1963,1535,867,0,,1475,2172,521,592,1,61684
1129,15,3,20,99,2944,2253,1264,1,1014.0,2212,2827,771,1014,1,61717
1129,16,1,15,171,3346,2351,1228,1,1631.0,2516,3713,869,1214,1,61782
1129,17,1,19,88,3342,2703,1396,0,,2524,3628,887,1102,1,61827
1129,18,4,17,114,2680,2379,1621,0,,2012,2885,698,839,1,61889
1129,19,5,20,157,1105,977,587,0,,832,1219,293,333,1,61939
1130,1,7,21,112,6094,5250,2802,1,1880.0,4568,6157,1599,2090,1,107597
1130,2,2,16,114,4371,3764,1888,1,3557.0,3269,4449,1140,1648,1,107687
1130,3,3,16,187,3132,2363,1252,0,,2352,3371,825,1164,1,107746
1130,4,6,16,201,6286,5609,3460,0,,4721,5691,1647,1830,1,107785
1130,5,1,17,141,5219,3921,2514,1,2983.0,3907,5574,1365,1850,1,107836
1130,6,4,19,96,6714,5664,3948,1,2541.0,5037,6695,1766,2349,1,107911
1130,7,5,20,107,3643,3072,1790,0,,2729,3494,958,1254,1,107913
1130,8,5,19,145,5338,4364,2523,1,3689.0,4011,5882,1403,1984,1,107984
1130,9,7,21,145,4448,3827,2474,0,,3352,4230,1174,1345,1,107975
1130,10,7,20,72,4750,3392,2127,0,,3556,5254,1249,1869,1,108050
1130,11,1,17,160,6547,5492,3141,0,,4906,7034,1719,2156,1,108068
1130,12,5,18,120,5392,4795,2401,1,2022.0,4055,5105,1421,2056,1,108071
1130,13,7,19,119,8067,5933,3949,0,,6036,8464,2113,2880,1,108124
1130,14,2,19,133,5359,4636,2640,1,1522.0,4027,5052,1397,1816,1,108210
1130,15,4,19,119,5567,4899,2627,1,3551.0,4173,5903,1463,1824,1,108263
1130,16,7,18,125,5442,3940,1977,0,,4083,5194,1424,1823,1,108327
1130,17,4,20,109,6376,5260,2845,1,1334.0,4785,6197,1675,2213,1,108349
1130,18,4,21,150,6655,5813,3857,1,1796.0,5004,7037,1744,2173,1,108426
1130,19,2,19,155,4565,3647,2289,0,,3418,4601,1189,1764,1,108497
1130,20,6,16,128,3771,2961,1797,1,3277.0,2827,3641,989,1129,1,108516
1130,21,7,19,153,5273,4531,2464,0,,3951,5636,1379,1689,1,108618
1130,22,1,17,104,5379,4027,2476,1,4164.0,4043,5042,1415,1835,1,108671
1130,23,6,20,98,4063,3505,1764,1,2090.0,3053,4127,1076,1574,1,108728
1130,24,5,16,127,5733,5047,3307,0,,4314,5668,1514,1962,1,108760
1130,25,5,19,208,4368,3164,1848,0,,3278,4408,1153,1440,1,108769
1130,26,7,20,182,5429,3966,2424,0,,4056,5524,1427,2135,1,108828
1130,27,2,21,125,6267,5510,3097,1,4073.0,4690,5958,1641,2018,1,108892
1130,28,2,20,203,4954,4204,2741,0,,3728,4685,1306,1453,1,108938
1131,1,2,17,97,4491,3272,1785,0,,3364,4939,1178,1641,1,98905
1131,2,3,19,97,4334,3061,1944,1,2568.0,3231,4815,1130,1601,1,98927
1131,3,5,15,106,5878,4644,2586,1,4183.0,4404,6215,1548,1778,1,98917
1131,4,4,19,105,2686,2300,1351,0,,2012,2892,708,917,1,98921
1131,5,2,19,132,4455,3701,2523,0,,3336,4103,1169,1427,1,98958
1131,6,1,19,117,4181,3559,2115,1,983.0,3113,4265,1085,1276,1,99001
1131,7,6,20,149,3112,2642,1833,0,,2316,3416,810,1027,1,99053
1131,8,2,16,115,5581,3980,2696,1,4076.0,4161,6060,1458,2180,1,99082
1131,9,3,22,139,5507,4412,2825,0,,4127,5690,1446,1920,1,99152
1131,10,2,17,246,5527,4344,2754,0,,4144,5295,1448,1601,1,99201
1131,11,3,15,97,5973,4319,3008,0,,4485,5500,1569,2005,1,99220
1131,12,6,17,100,4468,3866,2164,1,2290.0,3345,4465,1173,1751,1,99246
1131,13,6,20,213,5303,4463,2584,0,,3979,5195,1395,1936,1,99321
1131,14,2,21,119,4499,3742,2261,0,,3381,4601,1172,1675,1,99382
1131,15,1,19,122,5838,4185,2690,0,,4364,6277,1522,1711,1,99430
1131,16,6,22,95,3590,2576,1577,0,,2680,3434,935,1395,1,99502
1131,17,1,22,241,5184,4188,2147,0,,3891,5636,1364,1797,1,99529
1131,18,5,20,122,4823,3705,2222,1,3294.0,3624,4505,1266,1598,1,99610
1131,19,2,17,99,3834,2779,1548,1,2017.0,2889,3688,1018,1316,1,99698
1131,20,5,16,148,5623,4914,3228,1,4413.0,4211,5966,1468,2201,1,99732
1131,21,2,18,130,4740,3468,1852,0,,3565,5163,1249,1812,1,99760
1131,22,4,17,116,4256,3440,2147,0,,3179,4167,1107,1262,1,99722
1131,23,4,15,118,5027,3736,2542,0,,3774,5607,1311,1685,1,99747
1131,24,3,15,193,5220,4370,2185,0,,3913,5613,1363,1538,1,99839
1131,25,5,18,77,4896,3868,2113,0,,3662,4899,1281,1414,1,99898
1131,26,2,19,232,4657,3636,2433,0,,3500,4553,1231,1509,1,100010
1131,27,2,16,164,4294,3617,2252,1,5290.0,3219,4101,1118,1336,1,100013
1131,28,4,22,125,5274,3956,2389,1,1275.0,3955,5911,1383,1916,1,100061
1132,1,5,20,132,5408,3862,2527,0,,4052,5417,1417,2015,1,98198
1132,2,3,15,130,4120,3273,1755,1,3215.0,3089,3932,1075,1239,1,98253
1132,3,1,19,157,3653,3134,1691,0,,2744,3482,964,1297,1,98309
1132,4,4,13,155,3554,2850,1684,0,,2657,3687,927,1340,1,98374
1132,5,6,21,139,3902,3469,2268,0,,2921,3631,1021,1497,1,98457
1132,6,7,21,109,4264,3587,1906,0,,3202,4219,1111,1447,1,98461
1132,7,7,15,102,4247,3613,2438,1,1341.0,3188,4295,1109,1662,1,98482
1132,8,7,18,213,3903,2938,1828,0,,2919,3856,1025,1214,1,98560
1132,9,6,16,199,2408,1855,1212,0,,1795,2595,628,727,1,98632
1132,10,2,20,126,3821,3285,2292,1,3825.0,2872,3606,1009,1407,1,98661
1132,11,1,19,190,3433,2879,1670,0,,2569,3488,891,1200,1,98738
1132,12,7,18,125,4077,2936,1584,0,,3060,4328,1076,1196,1,98816
1132,13,3,21,166,4028,3253,2178,0,,3015,4245,1055,1174,1,98905
1132,14,6,17,144,4035,3047,2008,0,,3042,3907,1070,1305,1,98970
1132,15,4,17,49,5126,4084,2106,0,,3840,5370,1340,1694,1,98967
1132,16,6,19,195,6660,5179,2634,0,,5014,6874,1746,1980,1,99032
1132,17,6,18,137,6618,5536,2847,1,3584.0,4965,6411,1738,2511,1,99059
1132,18,6,18,101,2829,2504,1651,1,2267.0,2115,2542,744,976,1,99079
1132,19,5,21,139,5810,4645,3037,1,3442.0,4352,5907,1532,2292,1,99133
1132,20,1,22,90,6424,4939,3073,0,,4829,7000,1692,1946,1,99127
1133,1,6,22,92,2641,2192,1383,0,,1977,2808,689,811,1,59555
1133,2,3,18,120,2429,1873,1012,1,1900.0,1821,2710,637,785,1,59599
1133,3,7,22,121,2994,2197,1450,1,2479.0,2253,3203,792,1132,1,59687
1133,4,3,23,183,2695,2385,1353,0,,2002,2729,704,1020,1,59714
1133,5,7,18,129,3568,2510,1289,0,,2684,3941,941,1157,1,59720
1133,6,5,17,113,2001,1717,976,1,1542.0,1515,2259,536,611,1,59804
1133,7,5,17,93,1891,1433,765,1,500.0,1418,2044,496,580,1,59877
1133,8,6,16,161,3106,2353,1198,0,,2345,2947,815,1001,1,59966
1133,9,3,17,120,2850,2515,1758,1,1003.0,2123,3008,748,1029,1,60051
1133,10,5,20,117,2259,1671,951,1,608.0,1691,2437,586,652,1,60090
1133,11,3,18,178,3989,3473,2267,0,,3015,4366,1051,1458,1,60156
1133,12,6,18,152,3493,2985,1897,1,2579.0,2639,3509,923,1319,1,60153
1133,13,6,16,128,3636,2688,1437,0,,2722,3436,952,1201,1,60195
1133,14,3,15,144,3875,2817,1814,0,,2904,3872,1014,1230,1,60275
1133,15,4,21,127,2705,2231,1407,1,518.0,2034,2557,708,939,1,60315
1133,16,3,18,131,3617,2795,1402,1,1795.0,2716,3939,945,1230,1,60379
1133,17,5,18,127,3152,2763,1888,1,1764.0,2389,3180,833,1076,1,60414
1133,18,5,16,139,2301,1808,1257,0,,1738,2131,606,821,1,60506
1133,19,3,21,106,3614,2783,1468,1,1018.0,2724,3918,949,1374,1,60554
1133,20,2,17,91,2751,2191,1416,1,1880.0,2052,2722,721,961,1,60574
1134,1,7,17,124,4487,3963,2020,1,500.0,3355,4157,1168,1321,0,81840
1134,2,5,16,110,4726,3880,2263,1,1901.0,3530,4429,1229,1362,0,81843
1134,3,6,20,130,4486,3658,2337,0,,3367,4113,1181,1387,0,81875
1134,4,5,19,120,5185,3649,2440,1,2221.0,3887,5006,1363,1852,0,81911
1134,5,5,18,141,5354,4325,2275,0,,4000,5235,1400,1787,0,81947
1134,6,5,20,100,4475,3152,1758,1,2418.0,3356,4601,1174,1603,0,81990
1134,7,5,17,120,4028,3467,1929,0,,3019,4163,1059,1499,0,82046
1134,8,5,14,107,3175,2787,1536,0,,2384,3080,835,1034,0,82119
1134,9,5,17,110,5195,4513,2992,1,1716.0,3901,5110,1358,2000,0,82166
1134,10,7,17,176,4829,3705,2571,0,,3617,5324,1263,1571,0,82260
1134,11,7,19,118,2831,2488,1367,1,1579.0,2111,3000,739,916,0,82338
1134,12,1,16,132,4988,4184,2176,1,1037.0,3749,4503,1304,1456,0,82446
1134,13,3,17,118,3889,3005,1841,1,1244.0,2906,4194,1024,1256,0,82526
1134,14,1,16,110,4814,4269,2385,1,3453.0,3602,4787,1268,1469,0,82628
1134,15,1,17,163,4505,3169,1872,0,,3388,4078,1189,1311,0,82690
1135,1,6,16,111,8499,6153,3269,0,,6381,8062,2234,2972,0,123662
1135,2,2,16,104,6425,4826,3370,1,3087.0,4810,6051,1684,2108,0,123734
1135,3,2,15,90,6107,5212,3354,1,4684.0,4568,5589,1605,1786,0,123799
1135,4,7,18,52,6566,4644,2596,0,,4922,7244,1718,2021,0,123828
1135,5,2,21,122,5737,5096,3235,1,1664.0,4311,5435,1513,1878,0,123870
1135,6,6,23,129,7291,6433,3528,1,1245.0,5463,7150,1914,2275,0,123902
1135,7,1,21,107,4207,3651,2016,1,2382.0,3160,4569,1091,1564,0,123944
1135,8,7,23,149,5680,4587,2990,1,5022.0,4256,5415,1496,1964,0,124032
1135,9,4,15,100,6383,4731,3059,1,2490.0,4806,6360,1685,2206,0,124103
1135,10,7,19,101,9105,7405,3738,0,,6843,8228,2404,2836,0,124187
1135,11,6,21,151,6187,4365,2993,0,,4627,6475,1622,1821,0,124240
1135,12,3,18,127,5842,4335,2403,1,2621.0,4371,6500,1529,1915,0,124325
1135,13,7,23,157,5596,4204,2764,1,4588.0,4198,5070,1473,1890,0,124372
1135,14,1,18,148,6871,4901,2540,1,513.0,5167,6751,1806,2224,0,124407
1135,15,6,19,124,6497,5095,3379,1,4108.0,4863,6661,1700,2274,0,124465
1135,16,6,19,202,5709,4823,2505,0,,4306,6012,1512,1753,0,124479
1135,17,4,19,127,8194,6242,3589,1,3619.0,6129,7857,2147,3081,0,124560
1135,18,4,16,86,8192,6700,3994,1,2873.0,6139,7749,2139,2908,0,124606
1135,19,3,17,224,8769,7143,4943,0,,6573,8280,2298,3380,0,124643
1135,20,7,20,164,7024,5975,3182,0,,5272,7408,1837,2038,0,124742
1135,21,7,16,125,7055,5344,2929,0,,5307,6890,1855,2362,0,124718
1135,22,5,20,87,8095,5884,2949,1,3257.0,6094,8556,2134,2547,0,124763
1135,23,5,22,135,5237,4429,2215,1,3808.0,3925,5546,1376,2041,0,124826
1136,1,1,22,127,5630,3949,2207,1,500.0,4241,6154,1477,2161,0,87266
1136,2,1,17,128,2630,2300,1555,1,1700.0,1979,2920,689,973,0,87294
1136,3,2,16,234,3486,2620,1567,0,,2625,3554,915,1060,0,87301
1136,4,3,16,135,6022,4762,2976,0,,4530,6150,1580,2001,0,87404
1136,5,3,19,110,3902,2852,1860,1,2445.0,2926,3750,1028,1218,0,87432
1136,6,3,17,102,4287,3640,2213,0,,3230,4399,1135,1663,0,87474
1136,7,3,20,105,3584,2813,1965,1,3286.0,2693,3871,945,1239,0,87533
1136,8,4,20,172,4865,3496,2065,0,,3658,5278,1280,1570,0,87598
1136,9,2,19,104,2543,1994,1235,1,2448.0,1919,2659,680,958,0,87641
1136,10,4,17,204,3794,2861,1763,0,,2842,3721,993,1256,0,87656
1136,11,2,19,234,4163,3020,1828,0,,3117,3922,1091,1584,0,87719
1136,12,1,17,160,4240,3222,2014,0,,3176,3986,1114,1433,0,87797
1136,13,6,15,95,4155,3500,1996,1,500.0,3118,4100,1091,1224,0,87820
1136,14,3,18,126,3603,2863,1556,1,3340.0,2700,3942,945,1249,0,87865
1136,15,4,19,136,3551,2848,1539,1,4032.0,2666,3230,939,1062,0,87916
1136,16,6,14,148,4595,3500,2334,1,3542.0,3451,4792,1203,1713,0,87981
1136,17,3,20,86,5510,4479,2598,1,2525.0,4133,5335,1450,1950,0,88001
1136,18,1,20,188,3746,2765,1475,0,,2811,4119,986,1456,0,88068
1136,19,7,20,89,5285,4533,3150,1,2936.0,3960,5015,1387,1786,0,88098
1137,1,1,20,112,3887,3370,1745,1,608.0,2909,4105,1022,1260,0,72179
1137,2,3,21,119,4137,3655,1883,0,,3108,3735,1088,1547,0,72254
1137,3,4,14,145,2034,1785,1065,1,3398.0,1539,1987,534,631,0,72216
1137,4,5,16,144,4269,3355,2144,1,1120.0,3191,4190,1108,1249,0,72290
1137,5,3,19,219,2524,2257,1458,0,,1903,2548,661,862,0,72377
1137,6,7,18,158,3849,2920,1613,0,,2877,3478,1015,1456,0,72452
1137,7,3,16,111,3939,3468,2101,1,1499.0,2944,3957,1028,1251,0,72516
1137,8,2,20,130,3343,2342,1533,1,1347.0,2519,3566,890,1122,0,72614
1137,9,4,17,118,4033,3383,1978,1,500.0,3023,4416,1052,1182,0,72655
1137,10,7,20,139,3247,2599,1771,1,4491.0,2447,3009,861,1248,0,72754
1137,11,5,19,83,3931,3332,1927,1,1756.0,2948,4077,1025,1380,0,72787
1137,12,1,20,75,4999,3553,2240,0,,3730,5508,1300,1820,0,72820
1137,13,3,19,155,4251,3319,2123,1,4264.0,3177,4217,1108,1229,0,72865
1137,14,3,20,125,3276,2864,1668,1,2044.0,2463,3681,860,1239,0,72859
1137,15,2,16,83,2906,2286,1317,1,1506.0,2184,3091,765,1077,0,72894
1137,16,3,18,129,2929,2415,1530,1,1572.0,2194,3170,763,848,0,72985
1137,17,1,19,130,4385,3684,2015,1,2806.0,3277,4218,1142,1689,0,73024
1137,18,4,20,114,3873,2876,1761,1,1657.0,2915,3899,1017,1231,0,73057
1137,19,3,16,207,3537,2581,1737,0,,2653,3665,929,1381,0,73095
1137,20,6,19,91,3776,2900,1782,0,,2838,3419,994,1348,0,73105
1137,21,1,17,105,3868,3245,2001,1,678.0,2896,3881,1023,1381,0,73164
1137,22,1,19,137,3607,2941,1635,0,,2705,3545,947,1379,0,73218
1138,1,2,14,123,9604,7780,4481,1,5176.0,7211,10590,2518,3412,1,121457
1138,2,3,19,115,6015,5347,3507,1,4066.0,4495,6368,1575,2349,1,121526
1138,3,6,19,152,5887,4967,2790,0,,4388,6313,1540,2255,1,121578
1138,4,6,16,114,3758,2849,1581,1,1625.0,2825,3690,993,1471,1,121617
1138,5,5,20,103,2908,2387,1436,1,1692.0,2177,2916,752,963,1,121590
1138,6,3,18,98,4855,3608,2156,1,4322.0,3644,4771,1281,1555,1,121619
1138,7,5,17,151,7682,6419,4103,1,4170.0,5745,7963,2008,2325,1,121678
1138,8,2,18,222,5077,4044,2210,0,,3807,4653,1338,1759,1,121711
1138,9,4,18,123,5470,3872,2515,1,5751.0,4088,5476,1432,1767,1,121752
1138,10,5,15,113,5342,3997,2462,1,3121.0,3980,5848,1393,2065,1,121809
1138,11,6,22,166,6456,4606,2746,0,,4837,6275,1696,2174,1,121871
1138,12,4,15,88,3575,2508,1571,1,2599.0,2688,3341,936,1176,1,121964
1138,13,6,18,126,5447,3815,2153,1,4953.0,4084,5957,1419,1791,1,121995
1138,14,1,13,103,6320,5667,3890,0,,4759,6463,1672,2008,1,122025
1138,15,2,17,99,4473,3807,2460,1,3914.0,3358,4160,1182,1688,1,122026
1138,16,6,20,66,4776,3516,1865,0,,3589,4843,1253,1710,1,122120
1138,17,7,17,167,6353,4560,2848,0,,4755,6517,1663,2004,1,122176
1138,18,6,15,230,7619,6548,3682,0,,5716,7055,2008,2689,1,122224
1139,1,2,19,135,6384,5447,3737,1,7794.0,4788,7147,1674,1988,1,128649
1139,2,5,20,165,5715,4635,2960,0,,4281,5160,1506,2151,1,128723
1139,3,1,17,103,5620,4554,3152,1,3065.0,4230,5731,1485,1806,1,128801
1139,4,4,17,113,7893,5596,3181,0,,5915,7129,2071,2623,1,128862
1139,5,2,17,54,7001,5442,3174,0,,5246,7576,1827,2474,1,128936
1139,6,4,18,149,6122,4379,2453,1,500.0,4592,6262,1609,2032,1,128965
1139,7,4,19,133,7660,6034,3209,0,,5751,7792,2003,2260,1,128994
1139,8,1,21,129,8644,7539,4780,1,2556.0,6492,8250,2279,3157,1,129021
1139,9,1,19,248,6843,5284,3471,0,,5133,6408,1794,2273,1,129087
1139,10,4,16,160,6066,4620,2796,1,1613.0,4539,5831,1587,1951,1,129126
1139,11,5,15,227,6999,5460,3680,0,,5235,7181,1836,2672,1,129183
1139,12,2,14,78,6509,5717,3665,0,,4890,6106,1712,2436,1,129226
1139,13,1,23,122,6592,5518,3412,0,,4945,6824,1730,1936,1,129323
1139,14,3,20,87,6281,4990,3128,0,,4700,6252,1650,2398,1,129328
1139,15,3,14,181,6923,5445,3166,0,,5181,6425,1812,2059,1,129373
1139,16,7,19,147,9908,7398,4846,0,,7413,10862,2593,3669,1,129410
1139,17,5,19,191,7153,6330,4357,0,,5371,7183,1882,2658,1,129542
1139,18,4,20,114,7394,6257,3368,1,2354.0,5535,7957,1932,2142,1,129619
1139,19,4,18,100,6680,5231,2960,1,4250.0,5007,6066,1754,2175,1,129636
